,SalePrice,Id,Overall Qual,Gr Liv Area,Garage Area,Garage Cars,Total Bsmt SF,1st Flr SF,Year Built,Full Bath,Mas Vnr Area,TotRms AbvGrd,Fireplaces,BsmtFin SF 1,Wood Deck SF,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Cond,Functional,Sale Type
703,250000,2863,7,2057,180.0,1.0,1017.0,1020,1936,1,0.0,6,1,223.0,0,Crawfor,Norm,Norm,1Fam,1.5Fin,7,Typ,WD 
704,78000,1298,5,899,200.0,1.0,481.0,899,1910,1,0.0,5,0,0.0,0,OldTown,Norm,Norm,1Fam,1Story,6,Typ,WD 
705,118000,1292,4,1594,0.0,0.0,828.0,828,1910,2,0.0,9,0,0.0,0,OldTown,Norm,Norm,2fmCon,1.5Fin,6,Typ,WD 
706,318000,1687,8,1694,818.0,3.0,1694.0,1694,2007,2,254.0,7,0,0.0,168,NridgHt,Norm,Norm,1Fam,1Story,5,Typ,New
707,215000,2749,8,1911,471.0,2.0,777.0,1065,1993,2,125.0,8,1,380.0,182,SawyerW,Norm,Norm,1Fam,2Story,5,Typ,WD 
708,72000,2875,4,672,0.0,0.0,432.0,672,1925,1,0.0,4,0,0.0,0,IDOTRR,Norm,Norm,1Fam,1Story,4,Min1,WD 
709,180000,1029,6,1523,478.0,2.0,1193.0,1523,1976,2,160.0,7,1,644.0,0,NWAmes,Norm,Norm,1Fam,1Story,5,Typ,COD
710,184000,1581,6,1651,616.0,2.0,1606.0,1651,1986,2,132.0,7,1,1398.0,192,Timber,Norm,Norm,1Fam,1Story,5,Min2,WD 
711,124500,612,5,1041,270.0,1.0,1041.0,1041,1959,1,132.0,6,0,991.0,224,NAmes,Norm,Norm,1Fam,1Story,6,Typ,WD 
712,135000,139,5,1604,576.0,2.0,1604.0,1604,1958,2,0.0,8,0,0.0,42,NAmes,Feedr,Norm,Duplex,1Story,5,Typ,WD 
713,164900,1335,6,1672,240.0,1.0,981.0,1014,1940,1,0.0,6,1,521.0,0,BrkSide,Norm,Norm,1Fam,1.5Fin,7,Typ,WD 
714,140000,2531,7,1164,528.0,2.0,1164.0,1164,1969,1,168.0,6,0,0.0,0,NWAmes,Norm,Norm,1Fam,1Story,5,Typ,COD
715,128000,681,5,1041,294.0,1.0,1041.0,1041,1958,1,0.0,6,0,0.0,0,NAmes,Norm,Norm,1Fam,1Story,6,Typ,WD 
716,153000,1383,6,1034,504.0,2.0,450.0,1034,1978,1,40.0,6,1,450.0,311,Sawyer,Norm,Norm,1Fam,SFoyer,8,Typ,WD 
717,127500,1359,6,1609,228.0,1.0,796.0,825,1910,1,0.0,7,0,0.0,0,OldTown,Norm,Norm,1Fam,1.5Fin,8,Typ,WD 
718,141500,1226,5,1337,264.0,1.0,572.0,1337,1950,1,0.0,7,1,32.0,0,NAmes,Norm,Norm,1Fam,1Story,8,Typ,WD 
719,325000,63,8,2622,712.0,2.0,1463.0,1500,1994,2,362.0,9,2,1032.0,186,NoRidge,Norm,Norm,1Fam,2Story,5,Typ,WD 
720,188500,1869,7,1594,472.0,2.0,1594.0,1594,1993,2,112.0,6,1,0.0,190,NWAmes,Norm,Norm,1Fam,1Story,6,Typ,WD 
721,185000,2468,6,1262,572.0,2.0,1262.0,1262,2006,2,68.0,5,0,905.0,0,Somerst,Norm,Norm,1Fam,1Story,5,Typ,New
722,146000,1135,6,1175,0.0,0.0,1175.0,1175,2005,1,126.0,6,0,80.0,0,SawyerW,RRAe,Norm,1Fam,1Story,5,Typ,WD 
723,119000,719,6,1288,280.0,1.0,624.0,664,1917,1,0.0,5,1,0.0,0,OldTown,Norm,Norm,1Fam,2Story,7,Typ,WD 
724,112000,405,5,1302,280.0,1.0,630.0,630,1971,2,142.0,6,0,0.0,0,BrDale,Norm,Norm,Twnhs,2Story,5,Typ,COD
725,197000,2506,8,1247,550.0,2.0,1247.0,1247,2005,1,0.0,4,1,1039.0,0,Somerst,Norm,Norm,TwnhsE,1Story,5,Typ,WD 
726,412083,2380,9,2589,831.0,3.0,1738.0,1738,2006,2,215.0,11,1,1369.0,0,NridgHt,Norm,Norm,1Fam,2Story,5,Typ,New
727,271000,1565,8,1689,857.0,3.0,1568.0,1689,2002,2,148.0,7,2,1218.0,150,Mitchel,Norm,Norm,1Fam,1Story,5,Typ,WD 
728,200000,1727,7,1405,478.0,2.0,1405.0,1405,2003,2,235.0,6,1,1000.0,136,NridgHt,Norm,Norm,TwnhsE,1Story,5,Typ,WD 
729,174000,1661,7,1324,585.0,2.0,1228.0,1324,1976,2,130.0,5,1,624.0,407,NWAmes,PosN,Norm,1Fam,SLvl,6,Typ,WD 
730,156500,1967,5,1377,351.0,1.0,1377.0,1377,1960,1,0.0,6,2,1098.0,0,NAmes,Norm,Norm,1Fam,1Story,5,Typ,WD 
731,204000,2267,6,1756,422.0,2.0,872.0,888,1996,2,42.0,7,0,742.0,144,Timber,Norm,Norm,1Fam,2Story,5,Typ,WD 
732,149350,1389,5,1228,271.0,1.0,1228.0,1228,1966,1,0.0,6,0,0.0,0,Sawyer,Norm,Norm,1Fam,1Story,6,Typ,WD 
733,137000,2553,5,1008,275.0,1.0,1008.0,1008,1954,1,0.0,4,1,486.0,0,NAmes,Norm,Norm,1Fam,1Story,6,Typ,WD 
734,222500,1459,7,2031,541.0,2.0,1153.0,1153,1998,2,202.0,8,1,252.0,192,CollgCr,Norm,Norm,1Fam,2Story,5,Typ,WD 
735,166000,1739,6,1504,440.0,2.0,752.0,752,2007,2,22.0,6,0,0.0,100,Gilbert,Norm,Norm,1Fam,2Story,5,Typ,New
736,109500,172,5,936,0.0,0.0,936.0,936,1920,1,0.0,5,1,579.0,51,OldTown,Artery,Norm,1Fam,1Story,7,Typ,WD 
737,122000,788,4,1383,498.0,2.0,0.0,1383,1954,1,0.0,6,0,0.0,0,Edwards,Norm,Norm,1Fam,1Story,5,Mod,WD 
738,99900,1979,5,967,180.0,1.0,967.0,967,1920,1,0.0,5,1,0.0,0,OldTown,Norm,Norm,1Fam,1Story,6,Typ,WD 
739,249700,1801,8,1656,826.0,3.0,1656.0,1656,2006,2,0.0,7,0,24.0,0,Somerst,Norm,Norm,1Fam,1Story,5,Typ,WD 
740,158500,931,6,1152,300.0,1.0,1092.0,1152,1950,1,0.0,6,1,0.0,0,Crawfor,Norm,Norm,1Fam,1Story,8,Typ,WD 
741,139500,2471,6,1142,0.0,0.0,1142.0,1142,2005,1,0.0,5,0,24.0,4,SawyerW,Norm,Norm,1Fam,1Story,5,Typ,WD 
742,202000,2899,6,1403,470.0,2.0,1381.0,1403,2000,2,0.0,5,0,1136.0,0,Timber,Norm,Norm,1Fam,1Story,5,Typ,WD 
743,145000,2544,5,1712,588.0,2.0,1626.0,1712,1959,2,122.0,8,0,528.0,272,NAmes,Norm,Norm,Duplex,1Story,5,Typ,WD 
744,108959,1386,4,1258,400.0,2.0,1198.0,1258,1969,0,0.0,6,0,1198.0,120,Sawyer,Feedr,Norm,Duplex,SFoyer,4,Typ,WD 
745,160000,315,5,1687,572.0,2.0,747.0,1687,1948,1,0.0,7,2,353.0,0,Timber,Norm,Norm,1Fam,1Story,5,Min1,WD 
746,128600,1932,5,1560,484.0,2.0,1560.0,1560,1958,2,260.0,8,0,0.0,0,NAmes,Norm,Norm,Duplex,1Story,5,Typ,WD 
747,197900,1660,7,1935,550.0,2.0,793.0,1142,1976,2,233.0,7,1,0.0,0,NWAmes,Norm,Norm,1Fam,2Story,7,Typ,WD 
748,172000,2353,7,1083,596.0,2.0,1047.0,1083,1976,1,252.0,5,1,1005.0,444,NWAmes,Norm,Norm,1Fam,SFoyer,5,Typ,WD 
749,130000,2139,5,907,308.0,1.0,876.0,907,1977,1,0.0,5,0,60.0,0,CollgCr,Norm,Norm,1Fam,1Story,4,Typ,WD 
750,195000,1585,6,1675,435.0,2.0,1666.0,1675,1999,2,0.0,6,0,1223.0,165,Timber,Norm,Norm,1Fam,1Story,5,Typ,WD 
751,113000,1602,5,988,520.0,2.0,988.0,988,1954,1,0.0,4,0,0.0,0,Mitchel,Artery,Norm,1Fam,1Story,5,Typ,WD 
752,209000,2888,8,1491,490.0,2.0,1491.0,1491,2001,2,0.0,7,0,0.0,120,Mitchel,Norm,Norm,1Fam,1Story,5,Typ,WD 
753,213500,965,7,1479,578.0,2.0,1645.0,1479,1987,2,310.0,7,1,904.0,224,Timber,Norm,Norm,1Fam,SLvl,5,Min1,WD 
754,126000,645,5,1112,480.0,2.0,631.0,1112,1951,1,0.0,5,0,308.0,0,NAmes,Norm,Norm,1Fam,1Story,5,Typ,WD 
755,127500,789,6,1689,480.0,2.0,1436.0,1689,1956,1,0.0,7,1,0.0,0,Edwards,Norm,Norm,1Fam,1Story,5,Typ,COD
756,334000,1015,9,1710,557.0,2.0,1710.0,1710,2007,2,178.0,6,1,1034.0,156,StoneBr,PosN,PosN,TwnhsE,1Story,5,Typ,WD 
757,157000,1264,6,1253,352.0,1.0,1253.0,1253,1960,1,212.0,5,1,733.0,0,NAmes,Norm,Norm,1Fam,1Story,5,Typ,WD 
758,125500,1972,5,864,294.0,1.0,864.0,864,1962,1,0.0,5,0,110.0,58,NAmes,PosN,Norm,1Fam,1Story,5,Typ,WD 
759,189000,1481,7,1456,410.0,2.0,728.0,728,2005,2,0.0,7,1,648.0,36,CollgCr,Norm,Norm,1Fam,2Story,5,Typ,WD 
760,173000,954,7,1217,497.0,2.0,1188.0,1217,1990,2,0.0,6,0,611.0,168,Mitchel,Norm,Norm,1Fam,SLvl,5,Typ,WD 
761,260000,2499,7,2646,550.0,2.0,1748.0,2151,1974,2,145.0,9,4,1023.0,641,Veenker,Norm,Norm,1Fam,SLvl,4,Mod,WD 
762,212000,824,8,1768,578.0,2.0,866.0,866,2007,2,0.0,7,0,20.0,144,CollgCr,Norm,Norm,1Fam,2Story,5,Typ,WD 
763,148000,2769,5,914,576.0,2.0,870.0,914,1996,1,0.0,5,0,298.0,0,CollgCr,Norm,Norm,1Fam,SFoyer,5,Typ,WD 
764,136300,123,6,1775,480.0,2.0,533.0,1131,1964,2,0.0,8,0,0.0,0,NAmes,Norm,Norm,1Fam,SLvl,5,Typ,COD
765,190000,1862,5,2620,600.0,2.0,1361.0,1361,1977,2,1.0,12,1,498.0,155,Sawyer,Feedr,RRAe,Duplex,1.5Fin,5,Typ,WD 
766,139500,1308,5,1627,420.0,2.0,797.0,830,1900,2,0.0,10,0,0.0,192,OldTown,Norm,Norm,2fmCon,2Story,5,Typ,WD 
767,162000,1758,7,1320,400.0,2.0,660.0,660,2003,2,0.0,6,0,0.0,0,Gilbert,RRAn,Norm,1Fam,2Story,5,Typ,WD 
768,100000,2236,4,1123,264.0,1.0,732.0,772,1939,1,0.0,4,0,0.0,0,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,Typ,WD 
769,126500,2912,5,874,288.0,1.0,864.0,874,1968,1,0.0,5,0,441.0,0,Mitchel,Norm,Norm,1Fam,1Story,7,Typ,WD 
770,301000,2093,7,2730,576.0,2.0,1502.0,1553,1986,2,172.0,8,1,28.0,201,SawyerW,Norm,Norm,1Fam,2Story,5,Typ,WD 
771,204750,2128,6,1786,684.0,2.0,824.0,905,1997,2,0.0,7,0,648.0,0,CollgCr,Norm,Norm,1Fam,2Story,5,Typ,WD 
772,90000,679,4,1040,420.0,2.0,0.0,1040,1949,2,0.0,6,0,0.0,0,NAmes,Norm,Norm,Duplex,1Story,5,Typ,WD 
773,130000,1313,5,2350,393.0,2.0,973.0,1377,1920,2,0.0,10,0,234.0,0,OldTown,Norm,Norm,2fmCon,2Story,5,Typ,WD 
774,155000,2534,5,1770,530.0,2.0,900.0,884,1968,1,300.0,7,0,361.0,0,NAmes,Feedr,Norm,1Fam,2Story,5,Typ,WD 
775,155000,1273,5,1269,308.0,1.0,1269.0,1269,1960,1,0.0,6,1,374.0,0,NAmes,Norm,Norm,1Fam,1Story,6,Typ,WD 
776,131500,219,5,1039,504.0,2.0,1039.0,1039,1965,1,0.0,6,0,841.0,0,Sawyer,Norm,Norm,2fmCon,1Story,4,Typ,WD 
777,153000,133,6,1520,364.0,1.0,1156.0,1520,1955,1,164.0,7,2,674.0,0,NAmes,Norm,Norm,1Fam,SLvl,6,Typ,WD 
778,306000,38,8,1704,772.0,3.0,1704.0,1704,2007,2,200.0,7,1,1218.0,0,NridgHt,Norm,Norm,1Fam,1Story,5,Typ,WD 
779,332200,2408,9,1686,899.0,3.0,1686.0,1686,2006,2,518.0,6,1,1023.0,266,NridgHt,Norm,Norm,TwnhsE,1Story,5,Typ,New
780,293077,1575,8,1646,800.0,3.0,1638.0,1646,2007,2,338.0,7,1,1513.0,192,Timber,Norm,Norm,1Fam,1Story,5,Typ,New
781,128000,1671,4,914,270.0,1.0,914.0,914,1961,1,0.0,4,0,314.0,140,NAmes,Norm,Norm,1Fam,1Story,7,Typ,WD 
782,152000,2000,6,1616,216.0,1.0,1149.0,1149,1926,2,0.0,5,0,370.0,0,OldTown,Norm,Norm,1Fam,1Story,7,Typ,WD 
783,135000,2621,4,1192,0.0,0.0,720.0,720,1949,1,0.0,6,0,0.0,0,NAmes,Norm,Norm,1Fam,1.5Fin,4,Typ,WD 
784,117500,1996,6,2210,205.0,1.0,1008.0,1178,1880,2,0.0,8,0,0.0,0,OldTown,Norm,Norm,1Fam,2Story,4,Typ,WD 
785,127500,1976,6,1296,576.0,2.0,845.0,866,1927,1,0.0,6,0,276.0,0,OldTown,Norm,Norm,1Fam,1.5Fin,6,Typ,WD 
786,373000,1861,8,2497,676.0,2.0,2461.0,2497,1981,2,0.0,7,2,1632.0,266,Veenker,Norm,Norm,1Fam,1Story,5,Typ,WD 
787,98000,1600,6,1092,0.0,0.0,546.0,546,1970,2,0.0,6,0,358.0,187,MeadowV,Norm,Norm,Twnhs,2Story,9,Typ,WD 
788,203135,298,7,1652,473.0,2.0,423.0,896,1994,2,44.0,6,0,343.0,0,Crawfor,Norm,Norm,1Fam,SLvl,6,Typ,WD 
789,191000,875,7,1716,512.0,2.0,880.0,909,1996,2,0.0,7,1,0.0,0,CollgCr,Norm,Norm,1Fam,2Story,5,Typ,WD 
790,98000,1205,5,1014,267.0,1.0,0.0,1014,1956,1,0.0,6,0,0.0,0,NAmes,Norm,Norm,1Fam,1Story,5,Typ,WD 
791,179000,763,5,1200,0.0,0.0,1200.0,1200,1987,3,0.0,5,0,1200.0,120,Edwards,Norm,Norm,Duplex,1Story,5,Typ,WD 
792,245000,512,8,1432,492.0,2.0,1422.0,1432,2006,2,206.0,7,1,379.0,297,Somerst,Norm,Norm,1Fam,1Story,5,Typ,WD 
793,213250,592,7,1680,583.0,2.0,1650.0,1680,1998,2,0.0,7,1,144.0,78,NWAmes,RRAn,Norm,1Fam,1Story,5,Maj1,WD 
794,89900,1255,4,869,390.0,1.0,0.0,869,1948,1,0.0,3,0,0.0,0,OldTown,Norm,Norm,1Fam,1Story,6,Typ,WD 
795,185000,355,7,1718,427.0,2.0,832.0,885,1998,2,40.0,7,1,0.0,0,Gilbert,Norm,Norm,1Fam,2Story,5,Typ,WD 
796,113500,1676,6,1092,264.0,1.0,525.0,525,1973,1,567.0,6,0,312.0,144,BrDale,Norm,Norm,Twnhs,2Story,6,Typ,WD 
797,68000,2599,3,715,660.0,2.0,715.0,715,1929,1,0.0,4,0,0.0,0,NAmes,Artery,Norm,1Fam,1Story,3,Typ,WD 
798,201000,312,7,1560,573.0,2.0,1560.0,1560,2003,2,0.0,7,0,0.0,100,Mitchel,Norm,Norm,1Fam,1Story,5,Typ,WD 
799,226700,1124,7,1768,603.0,2.0,866.0,866,2005,2,0.0,7,0,400.0,0,Somerst,Norm,Norm,1Fam,2Story,5,Typ,WD 
800,500067,1702,10,2290,1174.0,3.0,2320.0,2290,2007,2,970.0,7,1,1684.0,192,NridgHt,Norm,Norm,1Fam,1Story,5,Typ,New
801,201490,2434,7,1598,433.0,2.0,848.0,848,2004,2,0.0,7,1,0.0,100,Gilbert,Norm,Norm,1Fam,2Story,5,Typ,WD 
802,155000,1432,5,990,528.0,2.0,990.0,990,1994,1,0.0,5,0,722.0,168,CollgCr,Norm,Norm,1Fam,1Story,7,Typ,WD 
803,145000,689,5,941,564.0,2.0,941.0,941,1978,1,124.0,4,0,941.0,0,NAmes,Norm,Norm,Duplex,SFoyer,7,Typ,WD 
804,128000,1349,6,1362,502.0,2.0,611.0,751,1920,2,0.0,6,0,0.0,0,BrkSide,RRNn,Feedr,1Fam,2Story,8,Typ,WD 
805,187000,1759,6,1690,442.0,2.0,915.0,940,2000,2,0.0,7,1,520.0,0,Gilbert,Norm,Norm,1Fam,2Story,5,Typ,WD 
806,145500,893,6,1072,525.0,2.0,547.0,1072,2005,1,80.0,5,0,547.0,0,Edwards,Norm,Norm,TwnhsE,SFoyer,5,Typ,WD 
807,75000,944,4,572,200.0,1.0,572.0,572,1925,1,0.0,4,0,0.0,0,IDOTRR,Norm,Norm,1Fam,1Story,6,Typ,WD 
808,217000,2109,7,1546,796.0,3.0,1546.0,1546,2005,2,204.0,7,0,20.0,144,CollgCr,Norm,Norm,1Fam,1Story,5,Typ,WD 
809,220000,316,7,1346,660.0,3.0,1336.0,1346,2008,2,60.0,6,1,78.0,100,Timber,Norm,Norm,1Fam,1Story,5,Typ,WD 
810,165150,2529,6,1790,484.0,2.0,732.0,1012,1972,1,288.0,8,1,247.0,148,NWAmes,Norm,Norm,1Fam,2Story,5,Min2,WD 
811,147000,1448,6,1026,576.0,2.0,940.0,1026,1978,1,0.0,5,0,505.0,0,CollgCr,Norm,Norm,1Fam,SLvl,6,Typ,WD 
812,203000,871,7,1504,478.0,2.0,1504.0,1504,1996,2,196.0,6,1,690.0,115,CollgCr,Norm,Norm,1Fam,1Story,5,Typ,WD 
813,165500,142,5,1700,447.0,2.0,1398.0,1700,1959,1,0.0,6,1,1018.0,0,NAmes,Norm,Norm,1Fam,1Story,5,Typ,WD 
814,67000,1515,3,864,0.0,0.0,864.0,864,1914,1,0.0,5,0,41.0,0,Edwards,Norm,Norm,1Fam,1Story,3,Typ,WD 
815,187000,1970,6,1851,440.0,2.0,822.0,1020,1964,2,340.0,7,1,536.0,239,NAmes,Norm,Norm,1Fam,2Story,8,Typ,WD 
816,180000,572,6,1512,440.0,2.0,756.0,756,2000,2,513.0,4,0,507.0,0,Somerst,Norm,Norm,TwnhsE,2Story,5,Typ,WD 
817,146500,2200,6,1298,240.0,1.0,651.0,759,1921,2,0.0,8,1,113.0,216,Crawfor,Norm,Norm,1Fam,1.5Fin,7,Typ,WD 
818,270000,2147,7,1673,583.0,2.0,1673.0,1673,2000,2,0.0,7,1,1412.0,306,CollgCr,Norm,Norm,1Fam,1Story,5,Typ,WD 
819,147000,249,6,996,564.0,2.0,936.0,996,1992,1,0.0,5,0,747.0,120,SawyerW,Norm,Norm,1Fam,SFoyer,6,Typ,WD 
820,132000,162,6,1224,280.0,1.0,816.0,816,1948,1,0.0,5,0,481.0,414,NAmes,Artery,Norm,1Fam,1.5Fin,8,Typ,WD 
821,105000,664,4,1374,338.0,1.0,840.0,840,1920,1,0.0,6,0,315.0,0,OldTown,Artery,Norm,1Fam,1.5Fin,6,Typ,WD 
822,135900,1516,5,1716,0.0,0.0,780.0,936,1912,2,0.0,9,0,210.0,0,SWISU,Norm,Norm,2fmCon,2Story,6,Typ,WD 
823,538000,16,8,3279,841.0,3.0,1650.0,1690,2003,3,603.0,12,1,1416.0,503,StoneBr,Norm,Norm,1Fam,2Story,5,Mod,WD 
824,147000,1808,7,1143,0.0,0.0,1143.0,1143,2006,1,0.0,5,0,0.0,0,SawyerW,Norm,Norm,1Fam,1Story,5,Typ,WD 
825,325000,425,9,1652,840.0,2.0,1652.0,1652,2006,2,300.0,6,2,1572.0,404,NridgHt,Norm,Norm,1Fam,1Story,5,Typ,WD 
826,124000,1372,5,1054,240.0,1.0,1046.0,1054,1947,1,0.0,6,0,0.0,0,Sawyer,Feedr,Norm,1Fam,1Story,6,Typ,WD 
827,137000,2495,5,935,288.0,1.0,935.0,935,1965,1,114.0,5,0,560.0,180,Sawyer,Norm,Norm,1Fam,1Story,6,Typ,WD 
828,142900,661,4,2377,528.0,2.0,1313.0,1313,1915,2,0.0,8,1,0.0,0,OldTown,Norm,Norm,1Fam,1.5Fin,5,Min2,WD 
829,147000,1301,5,1122,528.0,2.0,924.0,1122,1948,1,0.0,6,0,144.0,0,OldTown,Norm,Norm,1Fam,1Story,7,Typ,WD 
830,128000,396,5,1180,477.0,2.0,1180.0,1180,1970,1,0.0,6,0,0.0,0,NAmes,Norm,Norm,1Fam,1Story,5,Typ,COD
831,144000,2663,7,1690,225.0,1.0,815.0,815,1916,1,0.0,7,1,0.0,0,OldTown,Norm,Norm,1Fam,2.5Unf,6,Typ,ConLw
832,205000,50,8,1370,484.0,2.0,1370.0,1370,2006,2,178.0,6,1,24.0,120,NridgHt,Norm,Norm,TwnhsE,1Story,5,Typ,WD 
833,167000,886,5,1486,480.0,2.0,1486.0,1486,1964,1,0.0,7,0,637.0,0,Edwards,Norm,Norm,1Fam,1Story,7,Typ,WD 
834,66500,696,5,1131,200.0,1.0,676.0,676,1941,1,0.0,5,0,0.0,26,OldTown,Artery,Norm,1Fam,1.5Fin,6,Typ,WD 
835,315000,2454,8,2799,704.0,3.0,1286.0,1565,1993,2,420.0,8,1,247.0,432,NoRidge,Norm,Norm,1Fam,2Story,5,Typ,WD 
836,155835,2106,7,1456,440.0,2.0,728.0,728,2006,2,0.0,8,1,0.0,0,CollgCr,Norm,Norm,1Fam,2Story,5,Typ,New
837,239500,353,8,1734,528.0,2.0,1587.0,1734,1995,2,0.0,6,0,741.0,52,StoneBr,Norm,Norm,TwnhsE,1Story,5,Typ,WD 
838,300000,441,9,1531,700.0,3.0,1504.0,1531,2006,2,122.0,6,1,1037.0,184,NridgHt,Norm,Norm,1Fam,1Story,5,Typ,WD 
839,282000,2270,8,1922,692.0,3.0,1922.0,1922,2002,2,886.0,6,1,1329.0,201,Timber,Norm,Norm,1Fam,1Story,5,Typ,WD 
840,120000,1924,5,1144,336.0,1.0,1144.0,1144,1960,1,69.0,6,1,0.0,0,NAmes,Norm,Norm,1Fam,1Story,5,Typ,WD 
841,241500,1402,7,1363,439.0,2.0,1385.0,1363,1954,1,0.0,5,2,226.0,81,ClearCr,Norm,Norm,1Fam,1Story,7,Mod,WD 
842,336860,1070,9,1866,870.0,3.0,1858.0,1866,2008,2,492.0,7,1,372.0,0,NridgHt,Norm,Norm,TwnhsE,1Story,5,Typ,New
843,91000,2696,3,1077,210.0,1.0,1007.0,1077,1922,1,0.0,6,1,0.0,0,IDOTRR,Norm,Norm,1Fam,1Story,4,Typ,WD 
844,207500,1840,8,1550,528.0,2.0,1550.0,1550,2006,2,,5,0,0.0,0,Somerst,Norm,Norm,TwnhsE,1Story,5,Typ,New
845,250000,1562,7,1646,482.0,2.0,1594.0,1646,2004,2,174.0,5,1,1474.0,128,Crawfor,Norm,Norm,TwnhsE,1Story,5,Typ,WD 
846,167240,2426,7,1248,438.0,2.0,1248.0,1248,2005,2,16.0,5,0,16.0,108,Blmngtn,Norm,Norm,TwnhsE,1Story,5,Typ,New
847,178000,1162,7,1245,495.0,2.0,1235.0,1245,2004,2,0.0,5,0,24.0,0,Somerst,Norm,Norm,TwnhsE,1Story,5,Typ,WD 
848,127000,1874,6,1052,311.0,1.0,1052.0,1052,1963,1,203.0,6,0,617.0,0,NWAmes,Norm,Norm,1Fam,1Story,5,Typ,COD
849,218500,111,6,1829,535.0,2.0,1829.0,1829,1967,2,120.0,8,0,506.0,0,NWAmes,Norm,Norm,1Fam,1Story,6,Typ,WD 
850,135750,1207,4,952,283.0,1.0,952.0,952,1956,1,0.0,4,0,228.0,0,NAmes,Norm,Norm,1Fam,1Story,7,Typ,WD 
851,214000,140,7,1480,620.0,2.0,1480.0,1480,2003,2,506.0,7,0,1188.0,252,NAmes,Norm,Norm,1Fam,1Story,5,Typ,WD 
852,257000,545,8,1844,620.0,2.0,1844.0,1844,2005,2,366.0,7,1,976.0,165,SawyerW,Norm,Norm,1Fam,1Story,5,Typ,COD
853,157000,1338,6,1497,672.0,1.0,825.0,825,1937,2,0.0,5,0,201.0,272,BrkSide,Norm,Norm,1Fam,1.5Fin,7,Typ,WD 
854,102000,2873,5,976,215.0,1.0,976.0,976,1942,1,0.0,5,0,305.0,160,IDOTRR,Artery,Norm,1Fam,1Story,6,Typ,WD 
855,163500,924,5,964,432.0,2.0,876.0,964,1921,1,0.0,5,0,713.0,0,Crawfor,Norm,Norm,1Fam,1Story,7,Typ,WD 
856,204000,844,7,1501,577.0,2.0,1490.0,1501,1999,2,183.0,6,0,679.0,144,CollgCr,Norm,Norm,1Fam,1Story,5,Typ,WD 
857,103500,901,5,1560,313.0,1.0,1150.0,1560,1956,1,259.0,7,1,546.0,0,Edwards,Norm,Norm,1Fam,1Story,5,Min1,WD 
858,200000,2195,6,3395,0.0,0.0,1440.0,1440,1914,2,0.0,14,0,256.0,0,SWISU,Feedr,Norm,2fmCon,2.5Fin,7,Typ,WD 
859,118000,2081,5,864,399.0,1.0,864.0,864,1958,1,0.0,6,0,453.0,0,SWISU,Norm,Norm,1Fam,1Story,5,Typ,WD 
860,235000,2774,7,1525,541.0,2.0,1525.0,1525,2000,2,244.0,6,0,1400.0,219,CollgCr,Norm,Norm,1Fam,1Story,5,Typ,WD 
861,132500,2573,5,1190,540.0,2.0,1106.0,1190,1962,1,120.0,6,0,803.0,0,NAmes,Norm,Norm,Duplex,SLvl,6,Typ,WD 
862,221300,1793,8,1830,859.0,3.0,1302.0,1302,2006,2,0.0,7,0,0.0,0,Somerst,Norm,Norm,1Fam,2Story,5,Typ,WD 
863,190000,882,7,1500,570.0,2.0,1500.0,1500,2004,2,210.0,6,0,20.0,192,CollgCr,Norm,Norm,1Fam,1Story,5,Typ,WD 
864,222000,2791,7,1762,591.0,2.0,826.0,878,2002,2,199.0,6,0,456.0,320,CollgCr,Norm,Norm,1Fam,2Story,5,Typ,WD 
865,335000,297,7,1902,567.0,2.0,1902.0,1902,1959,2,0.0,7,2,1406.0,0,Crawfor,PosA,Norm,1Fam,1Story,8,Typ,WD 
866,257500,509,8,1658,726.0,3.0,1614.0,1658,2008,2,294.0,7,1,0.0,144,Somerst,PosN,Norm,1Fam,1Story,5,Typ,WD 
867,264132,1115,9,1506,592.0,2.0,1498.0,1506,2008,2,284.0,6,1,0.0,0,Somerst,Norm,Norm,1Fam,1Story,5,Typ,New
868,130000,773,5,899,288.0,1.0,864.0,899,1967,1,89.0,5,0,450.0,64,Sawyer,Norm,Norm,1Fam,1Story,7,Typ,WD 
869,137000,732,5,1654,336.0,1.0,297.0,1001,1930,2,0.0,7,1,0.0,244,BrkSide,RRAn,Norm,1Fam,1.5Fin,7,Typ,WD 
870,99500,1552,5,912,360.0,1.0,520.0,912,1930,1,0.0,5,0,0.0,0,IDOTRR,Norm,Norm,1Fam,1Story,7,Typ,WD 
871,160250,226,5,1373,591.0,2.0,1319.0,1373,1978,1,0.0,5,2,1319.0,0,Sawyer,Norm,Norm,Duplex,SFoyer,5,Typ,WD 
872,130000,2830,7,1709,380.0,2.0,970.0,970,2004,2,50.0,7,0,0.0,0,Edwards,Norm,Norm,Twnhs,2Story,5,Maj1,WD 
873,75200,2238,5,816,100.0,1.0,816.0,816,1922,1,0.0,5,0,0.0,0,IDOTRR,Artery,Norm,1Fam,1Story,7,Typ,WD 
874,131250,982,6,1091,429.0,1.0,384.0,1091,1993,1,0.0,5,0,114.0,280,Mitchel,Norm,Norm,1Fam,SLvl,5,Typ,WD 
875,148000,1265,6,1081,401.0,1.0,1081.0,1081,1960,1,276.0,5,0,697.0,36,NAmes,Norm,Norm,1Fam,1Story,6,Typ,WD 
